fid,id,inscricoes,latitude,longitude,elevacao,setor_abastecimento
"27507","77115","7620420",-3.83325169088432,-38.5014669394375,22,"3"
"27508","77116","3175260",-3.83860018755253,-38.4934304228664,26.920223236084,"3"
"27509","77117","5495792",-3.83758565968256,-38.4921355939706,27,"3"
"27510","77118","2938731",-3.83573947925466,-38.4914459954815,27.3914318084717,"3"
"27511","77119","6733549",-3.83181867248165,-38.4955932839026,19.5299110412598,"3"
"27512","77120","3156893",-3.84871219991866,-38.4960615433489,21,"3"
"27513","77121","2307448",-3.84383973246388,-38.4822186100398,17,"3"
"27514","77122","10397434",-3.83482266700172,-38.4894454243214,31,"3"
"27515","77123","1579606",-3.8373206719394,-38.4830207434928,19.660062789917,"3"
"27516","77124","5533392",-3.84389519188144,-38.4721537856249,21.315954208374,"3"
"27517","77134","5043174",-3.82316801545068,-38.5984053779093,24,"15"
"27518","77140","10242856",-3.82125515595294,-38.5936599311485,36.5095176696777,"15"
"27519","77145","7911173",-3.82960516781147,-38.4638104873844,19.293342590332,"3"
"27520","77146","7194030",-3.82662477834813,-38.4629546408453,16.0911808013916,"3"
"27521","77147","7910657",-3.82855821637072,-38.4641129253029,19.5946235656738,"3"
"27522","77149","8225451",-3.85002108587588,-38.4730442112585,9.04816055297852,"3"
"27523","77150","8226067",-3.85021328226282,-38.472641825312,7.47876739501953,"3"
"27524","77151","7762020",-3.84942564361429,-38.4748007939083,15.8017482757568,"3"
"27525","77152","7762941",-3.84999292802383,-38.4749440986075,15.0962352752686,"3"
"27526","77153","2267845",-3.8523538629587,-38.4815210475667,37.1086845397949,"3"
"27527","77154","7042493",-3.8219020376518,-38.4786364306255,27.3376083374023,"3"
"27528","77155","3278611",-3.81992744429042,-38.4794262572054,30.945821762085,"3"
"27529","77156","839817",-3.8170567456878,-38.4790026278381,28,"3"
"27530","77157","10224041",-3.83851518623849,-38.4976834425455,23.5535736083984,"3"
"27531","77158","2866030",-3.83172836887871,-38.4947978068625,23.3425483703613,"3"
"27532","77159","2958414",-3.83230705442941,-38.4907933901502,32,"3"
"27533","77160","8144257",-3.83275046997628,-38.4959617446431,18.8107852935791,"3"
"27534","77161","8631182",-3.84007360822979,-38.4846882858317,24.2409553527832,"3"
"27535","77162","3436357",-3.84296549020838,-38.4837747570128,17.7963962554932,"3"
"27536","77163","3320693",-3.84576380631235,-38.4758483491962,20.2964210510254,"3"
"27537","77164","5921236",-3.84804627171221,-38.4723907918698,12.1936416625977,"3"
"27538","77167","8678936",-3.83658021796004,-38.5769732409993,35.4766998291016,"15"
"27539","77168","10168397",-3.8196968553913,-38.5959321580591,32.9061851501465,"15"
"27540","77169","4465431",-3.8001960504715,-38.5366409887738,13.7243165969849,"12"
"27541","77170","9863087",-3.80310855844887,-38.5483693211597,23.9778957366943,"12"
"27542","77171","10196617",-3.81246533958911,-38.5436625335323,19.8404102325439,"12"
"27543","77172","3275248",-3.81012797234519,-38.4957114958749,22.9894924163818,"3"
"27544","77173","4465962",-3.80041705643342,-38.5372021026758,14.6068696975708,"12"
"27545","77174","3070891",-3.81347428164043,-38.5892243247162,30,"15"
"27546","77181","5064120",-3.81712069230537,-38.5940965877447,35.6713180541992,"15"
"27547","77185","7193653",-3.82593056449631,-38.4638343574266,18.2694835662842,"3"
"27548","77186","10477713",-3.81750488638649,-38.491656785339,21.9913158416748,"3"
"27549","77187","6767745",-3.81778886522858,-38.4895287129945,14.3060836791992,"3"
"27550","77188","2614120",-3.82605432196266,-38.4917542572873,14.2184162139893,"3"
"27551","77189","3273539",-3.82158619257893,-38.4944870696447,24.402774810791,"3"
"27552","77190","720399",-3.80998813076888,-38.4954840983161,23.5900993347168,"3"
"27553","77192","10687068",-3.8615808949298,-38.4949603249221,15.9622116088867,"3"
"27554","77193","2972360",-3.86195455385001,-38.4941580736573,20.2488861083984,"3"
"27555","77194","4758480",-3.86229788447883,-38.4914785129864,17.6180191040039,"3"
"27556","77195","7395922",-3.86089370555749,-38.4868250236377,11.9261789321899,"3"
"27557","77196","3431339",-3.84824481876503,-38.4849472865316,25.8144874572754,"3"
"27558","77197","10018026",-3.84744377494076,-38.4882345332696,24.5215072631836,"3"
"27559","77198","6657354",-3.85718744748149,-38.4900343475788,19,"3"
"27560","77199","6657508",-3.85702337581549,-38.4899774411265,19.9739513397217,"3"
"27561","77200","10465170",-3.86030355204394,-38.491767036651,15.6164627075195,"3"
"27562","77201","8616493",-3.86538834029786,-38.4847051419393,5.85172367095947,"3"
"27563","77202","5481074",-3.86746329472033,-38.491760833217,14.5122365951538,"3"
"27564","77215","4888391",-3.82361694618691,-38.6082114476277,28.4448204040527,"15"
"27565","77223","6844804",-3.87055378779033,-38.4932468186413,21.8634777069092,"3"
"27566","77224","3179141",-3.8232174947014,-38.4915602759887,23.2518577575684,"3"
"27567","77225","857416",-3.82487508364877,-38.4876166568925,15.8678102493286,"3"
"27568","77226","10214852",-3.82515862062807,-38.4890078936266,13,"3"
"27569","77227","7351828",-3.81606575942945,-38.602793785435,21.5967597961426,"15"
"27570","77233","2433907",-3.82184681441425,-38.6105734484824,26.0235633850098,"15"
"27571","77234","5503736",-3.82556713640261,-38.5207561239704,8.74000072479248,"3"
"27572","77235","5533627",-3.84484115990276,-38.4737104976668,22,"3"
"27573","77236","6875955",-3.83373121858459,-38.487254226438,29.3070316314697,"3"
"27574","77237","5562562",-3.83778358755623,-38.4987282303318,27.7543926239014,"3"
"27575","77238","10215948",-3.86603570231677,-38.4960590302074,9.21475410461426,"3"
"27576","77239","7700105",-3.81589760935637,-38.5985540817803,24.458080291748,"15"
"27577","77240","5040485",-3.82261144059663,-38.5997351531424,22,"15"
"27578","77245","7221126",-3.80250083982617,-38.5451418371442,15.1228313446045,"12"
"27579","77246","8770611",-3.80822705175817,-38.5899670246991,27.0356464385986,"15"
"27580","77247","10091521",-3.82545083481229,-38.4848784515621,25,"3"
"27581","77249","3286800",-3.81684126990017,-38.4940452218227,23.9768333435059,"3"
"27582","77250","10549005",-3.81215584312826,-38.4929131222089,22.3244132995605,"3"
"27583","77251","3286673",-3.81639649836433,-38.4960460902758,25,"3"
"27584","77252","3212289",-3.81763981963062,-38.4985866697833,24.03444480896,"3"
"27585","77253","5531462",-3.86118541929735,-38.4932627997864,23.3267726898193,"3"
"27586","77254","10379762",-3.86322687151677,-38.4930795106342,17.1947593688965,"3"
"27587","77255","5647681",-3.86214778915714,-38.4912457661741,16.73708152771,"3"
"27588","77256","10308881",-3.86373101590224,-38.4887299314816,8,"3"
"27589","77257","5418801",-3.86261626439095,-38.4885408272113,7,"3"
"27590","77258","8239088",-3.84929152423377,-38.483459096765,31.5111503601074,"3"
"27591","77259","8417580",,,,
"27592","77260","10726977",-3.85298006205315,-38.4904919283364,25.9573287963867,"3"
"27593","77261","6660347",-3.85666220992502,-38.4861932227444,38.4048881530762,"3"
"27594","77262","6659349",-3.85681498896242,-38.4875635978848,29.5205841064453,"3"
"27595","77263","7609000",-3.86047724727816,-38.4925237337751,19.5827217102051,"3"
"27596","77264","2268876",-3.85206957104429,-38.481364476689,39.3649787902832,"3"
"27597","77265","2104644",-3.85196792165442,-38.4822103900246,38.7837524414063,"3"
"27598","77266","4145070",-3.80065254890701,-38.5505729336704,23.5278072357178,"12"
"27599","77267","5219906",-3.81930799292058,-38.598505669666,27.6523532867432,"15"
"27600","77270","3080889",-3.81045339747205,-38.5909966216262,32.4308776855469,"15"
"27601","77272","10349421",-3.84448476585799,-38.4742532826596,21.3157997131348,"3"
"27602","77273","7498276",-3.83549080667682,-38.4971844955143,24.2036762237549,"3"
"27603","77275","8256292",-3.81908605438444,-38.5649459985349,31.4497547149658,"15"
"27604","77277","10108769",-3.80257213163125,-38.5490948185404,24.9122791290283,"12"
"27605","77278","10273360",-3.8250013900909,-38.5936341196723,27.4874248504639,"15"
"27606","77279","8009210",-3.83523556875048,-38.5629244113196,34.8810195922852,"15"
"27607","77280","2444348",-3.81844613096284,-38.609411310726,26.9609909057617,"15"
"27608","77281","2431238",-3.81785985269447,-38.605697008028,25.0704956054688,"15"
"27609","77283","10049258",-3.75905170790103,-38.5694840394821,23.4383811950684,"13"
"27610","77286","3074919",-3.81090197540948,-38.5914287688178,32.9832611083984,"15"
"27611","77287","6975542",-3.83688543794581,-38.5210521812635,17,"3"
"27612","77288","6993176",-3.83661111007096,-38.5219360201489,17,"3"
"27613","77289","6860958",-3.81027462688619,-38.5193267062709,9,"12"
"27614","77290","10147314",-3.81379841125639,-38.5813939841915,38,"15"
"27615","77291","3072681",-3.81296039395576,-38.5916776761613,27.5213737487793,"15"
"27616","77292","8319952",-3.83626026457127,-38.4981262059069,27,"3"
"27617","77294","5074177",-3.81856244449603,-38.590846394493,29.2214641571045,"15"
"27618","77295","2453835",-3.81475149629966,-38.5544372169111,27.1927242279053,"12"
"27619","77296","5534712",-3.83976598355997,-38.4919393899656,25,"3"
"27620","77297","8239568",-3.81990213866945,-38.5652417630555,31.3785591125488,"15"
"27621","77304","2434156",-3.81910105749237,-38.6068461912705,27.5645961761475,"15"
"27622","77313","10292829",-3.77056384689863,-38.5906395878891,16.9574661254883,"13"
"27623","77314","10035630",-3.74896526509794,-38.5714434822939,16.3199920654297,"13"
"27624","77315","10064885",-3.78513754960515,-38.6006483589603,14.4924898147583,"4"
"27625","77318","3201651",-3.80891367117792,-38.5508690717705,31,"12"
"27626","77319","6983464",-3.8322609778013,-38.5248438680963,9.49311447143555,"3"
"27627","77320","7929447",-3.81512151471254,-38.5939898807883,28.8833980560303,"15"
"27628","77321","2433729",-3.82014043551584,-38.6074858658604,27.6402969360352,"15"
"27629","77322","4423364",-3.8218907528427,-38.5318189831397,27,"12"
"27630","77328","7549830",-3.79716583716586,-38.6064525511489,17.3546466827393,"4"
"27631","77329","6544401",-3.79294061453542,-38.593729261388,16.4056777954102,"4"
"27632","77335","7931301",-3.81426418374933,-38.5936747660585,24.1813354492188,"15"
"27633","77337","7354428",-3.8175729501566,-38.6037163450239,22.4401054382324,"15"
"27634","77338","3906680",-3.81098238217527,-38.594730942142,21,"15"
"27635","77340","4769422",-3.79682040099866,-38.6017945119258,25.7653293609619,"4"
"27636","77343","2058480",-3.76761926028281,-38.5898753230422,27.3577327728271,"13"
"27637","77345","8063958",-3.77428293083026,-38.5916792078125,15.4598903656006,"11"
"27638","77354","8542694",-3.8311925598844,-38.5270967675498,9,"3"
"27639","77355","7224230",-3.80055959880412,-38.5473368543798,22.668701171875,"12"
"27640","77356","4470982",-3.81541117566035,-38.5718053290639,32.7730255126953,"15"
"27641","77357","3860183",-3.79683730638436,-38.5471332522154,19,"12"
"27642","77363","7958447",-3.81910490815067,-38.5842553710365,27.9574699401855,"15"
"27643","77364","6839940",-3.80874168115571,-38.5951957308662,20.5646171569824,"15"
"27644","77365","10124659",-3.82882534820093,-38.5891058721432,38.3827476501465,"15"
"27645","77366","7810717",-3.81094099780632,-38.5376717579431,25.8134651184082,"12"
"27646","77368","5700914",-3.83661608514083,-38.5496784937872,24,"15"
"27647","77369","2435187",-3.81895508775823,-38.6079941801766,29,"15"
"27648","77376","10277501",-3.81879821524154,-38.6022808135891,21.1377964019775,"15"
"27649","77377","2446472",-3.82042759784123,-38.6113495341391,25.7432918548584,"15"
"27650","77378","7194480",-3.82775448228471,-38.4633373630849,16.8152656555176,"3"
"27651","77379","5065917",-3.82105374112112,-38.6008694800483,21,"15"
"27652","77380","6982000",-3.83094775218713,-38.5215624011918,9.7065601348877,"3"
"27653","77381","3073475",-3.81129278525911,-38.5912261768372,32.5466728210449,"15"
"27654","77382","2943794",-3.81200622325937,-38.5365976604706,27,"12"
"27655","77383","6980120",-3.82967947830442,-38.5228478323927,9,"3"
"27656","77384","6974538",-3.83618907349682,-38.5189705139409,18,"3"
"27657","77385","6561691",-3.81520073090147,-38.5389536757188,19.8016738891602,"12"
"27658","77386","7960239",-3.81929712561171,-38.5838455277233,28.2755661010742,"15"
"27659","77387","2457440",-3.82606103283189,-38.4760122949832,29.1289291381836,"3"
"27660","77389","7955448",-3.81972541253336,-38.5839788086331,30,"15"
"27661","77401","10539840",-3.81806002080943,-38.4889052789936,11.2357034683228,"3"
"27662","77404","7608918",-3.86074977021541,-38.4922532131095,18.3908805847168,"3"
"27663","77406","9852352",-3.80914982347335,-38.53980038248,22.3963871002197,"12"
"27664","77407","3201104",-3.80981293210094,-38.55174247623,30.6670970916748,"12"
"27665","77408","7357575",-3.81668113641285,-38.6033135223361,22.031867980957,"15"
"27666","77409","3385353",-3.79837601561334,-38.5386280518231,10.3290100097656,"12"
"27667","77411","2455730",-3.81904893181203,-38.6074559814883,29,"15"
"27668","77412","6735347",-3.83274387453526,-38.567039873831,35,"15"
"27669","77414","2696410",-3.81930097087553,-38.5847433287417,28.6544742584229,"15"
"27670","77415","5072689",-3.82407269011459,-38.5945836261096,27,"15"
"27671","77416","3931528",-3.80954376060219,-38.5399339096392,21.5498542785645,"12"
"27672","77418","5043980",-3.82465279824667,-38.5958088970098,26,"15"
"27673","77419","4536282",-3.84109826268481,-38.5204975774831,18.7547245025635,"3"
"27674","77420","7646330",-3.83387966548449,-38.5685392081964,30.355936050415,"15"
"27675","77421","7473320",-3.86894455883503,-38.4917650233509,17.5500392913818,"3"
"27676","77422","4567390",-3.85208351000052,-38.4827750058948,39.9488716125488,"3"
"27677","77423","2272466",-3.85351100804627,-38.4798522890823,28.6224212646484,"3"
"27678","77424","2457792",-3.85240376873158,-38.4792241814525,27.493221282959,"3"
"27679","77425","3968880",-3.85280247370988,-38.4765475988919,12.6486301422119,"3"
"27680","77426","6658768",-3.86057564400796,-38.487307602403,15.8026037216187,"3"
"27681","77427","848387",-3.82032769509686,-38.4780609996074,26.6309375762939,"3"
"27682","77432","7394802",-3.86320794850233,-38.4946165816011,10.9534883499146,"3"
"27683","77433","5900808",-3.86411739925032,-38.4908824574751,12.7135000228882,"3"
"27684","77434","7396414",-3.8644903056454,-38.4910468845188,10.8071727752686,"3"
"27685","77435","6844138",-3.87008354370312,-38.4936613540131,23.9718685150146,"3"
"27686","77436","699292",-3.84656305172383,-38.4900296624136,23.8146171569824,"3"
"27687","77437","8677727",-3.85779061135338,-38.4864138861532,32.6662712097168,"3"
"27688","77438","8616442",-3.86516714712556,-38.4846581959875,5.01232814788818,"3"
"27689","77440","2591197",-3.84992895504239,-38.4726405060228,7.75329160690308,"3"
"27690","77441","2583704",-3.85028219288575,-38.4741649479942,11.6905717849731,"3"
"27691","77442","2270528",-3.85229956493749,-38.4829188532801,40,"3"
"27692","77443","3329640",-3.85211526266146,-38.4830050226798,40,"3"
"27693","77444","2271044",-3.85344566804969,-38.4795900386479,27,"3"
"27694","77450","5866952",-3.83561043739901,-38.4999900744656,27.6743698120117,"3"
"27695","77451","3971414",-3.84032738246416,-38.4710345116553,9.62680912017822,"3"
"27696","77452","7870701",-3.81447738657668,-38.5795062183063,35.1295166015625,"15"
"27697","77453","7848145",-3.82439983922017,-38.5161272845287,7.79714965820313,"3"
"27698","77454","6976620",-3.83618315121573,-38.5212023628119,17,"3"
"27699","77455","7568550",-3.83288832236005,-38.5714372065929,37.667308807373,"15"
"27700","77456","7510985",-3.82417686007315,-38.5655842192966,26,"15"
"27701","77457","8195021",-3.83888980001061,-38.5760025235856,43,"15"
"27702","77458","5563887",-3.83733894490634,-38.5116423228298,17.524471282959,"3"
"27703","77459","2457890",-3.81987279326843,-38.6052977688659,24.9597225189209,"15"
"27704","77461","7519052",-3.82275925697073,-38.4710613979371,18.3651332855225,"3"
"27705","77462","2859890",-3.82643160819756,-38.4562013920671,13.5403327941895,"3"
"27706","77466","8710058",-3.83009237292965,-38.5183739810517,10.6198997497559,"3"
"27707","77467","8633010",-3.83080477432271,-38.5194050183153,10.8483400344849,"3"
"27708","77470","4461568",-3.79617747901774,-38.549918980603,20.8213367462158,"12"
"27709","77471","10346112",-3.81588168036003,-38.5362678056366,27.6200847625732,"12"
"27710","77472","9861610",-3.81019324983495,-38.5396079313092,21.2882022857666,"12"
"27711","77475","10371885",-3.82517300272845,-38.5937512559258,27.0223922729492,"15"
"27712","77476","6970354",-3.83313613919626,-38.5210224575102,11.5874900817871,"3"
"27713","77477","7432771",-3.8155195910035,-38.5937157362565,30.1525955200195,"15"
"27714","77478","8010862",-3.82861691929192,-38.5733494204288,29.2805023193359,"15"
"27715","77481","5395836",-3.83556939286136,-38.5729735527185,41,"15"
"27716","77482","2431130",-3.82015354777153,-38.603358253988,21,"15"
"27717","77483","7931271",-3.81418745631168,-38.5937512234042,23.8368682861328,"15"
"27718","77484","7652135",-3.82637733272819,-38.5649355317645,27.6641235351563,"15"
"27719","77485","2460238",-3.82350130359595,-38.6082172716299,28.4065017700195,"15"
"27720","77488","6785883",-3.8154457361211,-38.5972922206419,27.8089351654053,"15"
"27721","77489","7352875",-3.81435507356622,-38.604584922915,22.1579780578613,"15"
"27722","77490","2456834",-3.82222039995306,-38.6058895584378,25.7874202728271,"15"
"27723","77491","4024052",-3.82182064608057,-38.6053355884222,24.8633670806885,"15"
"27724","77499","7575572",-3.82745986350141,-38.5730796620802,27.907585144043,"15"
"27725","77500","6948065",-3.82922671086542,-38.4749083816135,27.1383647918701,"3"
"27726","77502","3200710",-3.81019357384057,-38.5526290763723,30.9803218841553,"12"
"27727","77503","3295389",-3.79916238066025,-38.5488484361084,20.032621383667,"12"
"27728","77505","7277474",-3.79524492920837,-38.5461548760342,12,"12"
"27729","77509","10299416",-3.83811361413601,-38.5007936610843,30.9696178436279,"3"
"27730","77510","5491479",-3.83246438416037,-38.4997645547442,19.4012432098389,"3"
"27731","77511","2966336",-3.84862783818483,-38.4957363057154,19.5753383636475,"3"
"27732","77512","6592236",-3.83225462756626,-38.4780342675247,28.0949630737305,"3"
"27733","77513","10442596",-3.83576558090392,-38.5176936497563,19.6378765106201,"3"
"27734","77514","3834190",-3.80851754811175,-38.5878626993177,29.1963844299316,"15"
"27735","77516","6859364",-3.83073410082997,-38.5645424178594,35.4001770019531,"15"
"27736","77517","7607334",-3.8453897939664,-38.520438775002,22.8489112854004,"3"
"27737","77518","4647238",-3.83485009740838,-38.5257611828138,10.6896696090698,"3"
"27738","77519","5324904",-3.82634545353119,-38.5686744853306,33.7411880493164,"15"
"27739","77520","5397715",-3.8234203288384,-38.5184602284898,7.26448345184326,"3"
"27740","77523","5027071",-3.82336460376902,-38.5993824440813,23.9162101745605,"15"
"27741","77524","4025563",-3.81713034402638,-38.4962964892574,24.3394947052002,"3"
"27742","77525","3231798",-3.81645548483876,-38.494589998801,24.280445098877,"3"
"27743","77529","4412109",-3.82768373867609,-38.5628618491421,31.8321552276611,"15"
"27744","77530","7584776",-3.83236562112372,-38.5724965821032,38,"15"
"27745","77531","7508239",-3.83344187227788,-38.573641939877,37.1177024841309,"15"
"27746","77532","8256837",-3.81889810058223,-38.5655017540428,29.5445213317871,"15"
"27747","77533","5534976",-3.82206068295829,-38.4758133414718,19.4094524383545,"3"
"27748","77538","5077982",-3.81923482583202,-38.5888365057345,34,"15"
"27749","77541","10253572",-3.8236219209756,-38.5978091543198,24.8109169006348,"15"
"27750","77542","10351868",-3.82000996672346,-38.590952828741,30.9346981048584,"15"
"27751","77543","7176279",-3.81531780152965,-38.5942730339486,29.6031494140625,"15"
"27752","77544","8110115",-3.80858865130748,-38.585388048815,27.9019985198975,"15"
"27753","77549","7599234",-3.83415687827368,-38.5735625847945,38.8534851074219,"15"
"27754","77550","5534410",-3.84071595115398,-38.4867839668059,27.3506202697754,"3"
"27755","77551","6997333",-3.83718855566732,-38.525097814967,12.7345247268677,"3"
"27756","77552","7120680",-3.8376392296166,-38.5236940389033,16.6536636352539,"3"
"27757","77553","10412735",-3.83559478709029,-38.5176377774634,19.3683948516846,"3"
"27758","77554","6971237",-3.83231138166931,-38.520065860871,11.9392061233521,"3"
"27759","77555","6858732",-3.87086649119347,-38.4911209781709,14.3356428146362,"3"
"27760","77556","716227",-3.85887019953778,-38.4949348581767,23.5214462280273,"3"
"27761","77557","2613840",-3.84477317656744,-38.4739830984025,22,"3"
"27762","77561","6980813",-3.83046792881284,-38.5233260227153,9.02342128753662,"3"
"27763","77562","3860426",-3.79640739259714,-38.5469143775471,17.6508445739746,"12"
"27764","77563","6571778",-3.81930147937459,-38.59794822672,29.9895114898682,"15"
"27765","77566","7761929",-3.84899012986948,-38.4750243942456,17.1377010345459,"3"
"27766","77567","6630286",-3.81335025218311,-38.584581952838,37,"15"
"27767","77568","3821013",-3.83222179755878,-38.5618380348426,31.2380237579346,"15"
"27768","77569","2593505",-3.84757805298719,-38.5275345267227,18.778434753418,"3"
"27769","77570","7637330",-3.82439999754735,-38.5678120225818,32.481803894043,"15"
"27770","77571","2452219",-3.82420683469464,-38.6081294765525,28.6765079498291,"15"
"27771","77572","3164896",-3.82896773740452,-38.486443909916,25.3213386535645,"3"
"27772","77573","8810508",-3.82564697428436,-38.4772809500994,29.7371082305908,"3"
"27773","77574","6662013",-3.85625174311618,-38.4849460333353,37.6980438232422,"3"
"27774","77575","7497865",-3.8402060347295,-38.4831883237763,20.7099380493164,"3"
"27775","77576","7195630",-3.82889339398796,-38.4624083735798,14.8158931732178,"3"
"27776","77583","10411941",-3.8312307399698,-38.4797383297033,31.3017082214355,"3"
"27777","77584","10268766",-3.814858544005,-38.5382474071028,23.5604114532471,"12"
"27778","77585","8699917",-3.80349884294999,-38.5478759281363,21.9849834442139,"12"
"27779","77588","3393364",-3.83241354315351,-38.5120514300808,23.7338542938232,"3"
"27780","77589","8710325",-3.83021107535255,-38.5187282668084,10.0367431640625,"3"
"27781","77590","5065941",-3.82507075842728,-38.599547500893,29.4976234436035,"15"
"27782","77591","4406265",-3.83247788809091,-38.580034301123,30.4577445983887,"15"
"27783","77592","4536819",-3.84079752442496,-38.5193014131246,23.3950672149658,"3"
"27784","77593","4102126",-3.829026827503,-38.5125004976429,21.919490814209,"3"
"27785","77600","5415276",-3.84986136917489,-38.4846377163744,33.1140480041504,"3"
"27786","77601","2273101",-3.83841882404796,-38.4976983789425,23.887336730957,"3"
"27787","77602","2456877",-3.82194945998074,-38.6062549558711,26,"15"
"27788","77603","2451484",-3.82212678912334,-38.6075630771999,27.13427734375,"15"
"27789","77604","7995911",-3.81017280902974,-38.5850828943609,32.4277076721191,"15"
"27790","77605","8515239",-3.82200375145804,-38.5906120976677,36,"15"
"27791","77606","3070565",-3.81267457993859,-38.5894848496844,31.6470813751221,"15"
"27792","77607","3127729",-3.81894455495014,-38.5885974236025,33.1825675964355,"15"
"27793","77613","7456107",-3.82437554328702,-38.4720846404416,23.5688743591309,"3"
"27794","77614","2460629",-3.83588798972325,-38.5662680510786,27.2727394104004,"15"
"27795","77615","4580850",-3.83017659330115,-38.5697797867844,34.1488609313965,"15"
"27796","77616","8336903",-3.83481886801242,-38.5732733436381,40.7919960021973,"15"
"27797","77618","4144309",-3.80963403738513,-38.5772855191841,29.7652740478516,"15"
"27798","77619","4072189",-3.79428168013053,-38.5487691542113,13.6580696105957,"12"
"27799","77620","3743330",-3.79723833438252,-38.542931298349,9.53965950012207,"12"
"27800","77621","7959680",-3.82031130136476,-38.5822410857027,28.9551868438721,"15"
"27801","77622","4467612",-3.81367527704425,-38.5322113491901,22.3107433319092,"12"
"27802","77624","5191556",-3.79650709027023,-38.5412124708516,8.6359748840332,"12"
"27803","77625","2446154",-3.81764443773336,-38.6090558864482,25.8880615234375,"15"
"27804","77630","7574452",-3.83795813145284,-38.5707308566766,35.1561317443848,"15"
"27805","77631","6965083",-3.83450268334471,-38.5152915817968,13.1663112640381,"3"
"27806","77637","2451824",-3.82261458401123,-38.6095258019894,26.8991260528564,"15"
"27807","77638","10036113",-3.8209390368826,-38.5976367822424,29.0215511322021,"15"
"27808","77639","4710380",-3.83660519174417,-38.522179123818,17,"3"
"27809","77640","2098695",-3.82766039578572,-38.4736919749569,23,"3"
"27810","77641","6536468",-3.8289564031402,-38.4776252846472,34.3404159545898,"3"
"27811","77642","8225060",-3.85004010174763,-38.4734106488258,9.98941802978516,"3"
"27812","77643","10424989",-3.8391938120404,-38.4919573656733,25.7112579345703,"3"
"27813","77644","7763581",-3.85025584414088,-38.4749444433862,14.8132753372192,"3"
"27814","77646","10452745",-3.80183779479748,-38.5331725023984,16.4490375518799,"12"
"27815","77675","3165850",-3.83053945388615,-38.485169037326,30.3664798736572,"3"
"27816","77676","7740468",-3.83140478032337,-38.5542266994669,30.8579387664795,"15"
"27817","77677","7123272",-3.82054458040226,-38.592155140828,32.5122756958008,"15"
"27818","77680","7631260",-3.83335205590324,-38.5745023749697,35,"15"
"27819","77681","3833437",-3.80989017058544,-38.5877346884457,33.6807556152344,"15"
"27820","77682","6977006",-3.83575657719356,-38.519884152941,16.0400009155273,"3"
"27821","77685","4463633",-3.86695295961126,-38.4916504752194,13.1893196105957,"3"
"27822","77686","6890490",-3.81312123011703,-38.5952471962696,23.8077259063721,"15"
"27823","77688","8258120",-3.82147094035979,-38.5658326223787,26.5329399108887,"15"
"27824","77689","8333963",-3.83414190782731,-38.5697488881518,32.3137435913086,"15"
"27825","77691","4465130",-3.80123478718093,-38.5362115449533,17,"12"
"27826","77692","4145798",-3.79625162318444,-38.5491423425796,21.6433296203613,"12"
"27827","77698","4011023",-3.83107367411199,-38.4733959667846,22.831033706665,"3"
"27828","77699","2435500",-3.81839940327482,-38.6066747819043,26.6556758880615,"15"
"27829","77700","7648758",-3.83348990901214,-38.569782199406,33.4772644042969,"15"
"27830","77701","6536620",-3.82936304663023,-38.4781481603026,35.1294097900391,"3"
"27831","77704","673064",-3.83223297000717,-38.5246933643213,9.53215408325195,"3"
"27832","77705","5327822",-3.8331091515575,-38.5851635527488,36.0997314453125,"15"
"27833","77707","3169480",-3.82977648545379,-38.4786482346724,35.3374137878418,"3"
"27834","77708","3859509",-3.79611924884142,-38.5474216416549,18.1165390014648,"12"
"27835","77709","4419995",-3.81695327784325,-38.5560355932888,29.4051399230957,"12"
"27836","77713","6805060",-3.8246599918601,-38.5993773081375,29,"15"
"27837","77714","7702515",-3.80683917214631,-38.5909921286804,24.976921081543,"15"
"27838","77743","3434893",-3.8243645441069,-38.4576198134506,20,"3"
"27839","77744","7220774",-3.80293324452066,-38.5452952252626,15.4090719223022,"12"
"27840","77745","6993320",-3.83619472168161,-38.522736760471,17,"3"
"27841","77746","7120737",-3.83743087160824,-38.5240270988891,16.3527927398682,"3"
"27842","77747","7487193",-3.83844470876484,-38.5796777498215,37.9650535583496,"15"
"27843","77748","5039045",-3.82290959412221,-38.5906279722252,37.3679542541504,"15"
"27844","77749","8161402",-3.84495206727948,-38.5194966018538,23.046688079834,"3"
"27845","77751","3642852",-3.78332020115175,-38.5830205719793,31.5961990356445,"11"
"27846","77752","10342672",-3.78772407826341,-38.6029290443135,23.4708442687988,"4"
"27847","77753","2420104",-3.79447744033334,-38.5966195225828,25.0283699035645,"4"
"27848","77757","10193022",-3.79583984131484,-38.5433260438809,8,"12"
"27849","77758","3905977",-3.8147250538137,-38.5392004195604,19.1246910095215,"12"
"27850","77759","5369681",-3.81268381132629,-38.5786560321035,34.4858360290527,"15"
"27851","77760","5408652",-3.8330488035296,-38.5856289328302,36.9671859741211,"15"
"27852","77761","8514810",-3.8212649527063,-38.5917976989036,33.6417388916016,"15"
"27853","77767","8260044",-3.81131934356029,-38.5295735117341,20.6766796112061,"12"
"27854","77773","1888250",-3.76267269985624,-38.6057821336192,10,"4"
"27855","77774","10639365",-3.78887644233198,-38.5756420338184,25.9047718048096,"11"
"27856","77777","8521816",-3.82998196634099,-38.5272531577025,9,"3"
"27857","77778","2433290",-3.8217652857181,-38.6105344139314,26.079195022583,"15"
"27858","77779","2968428",-3.80242431507603,-38.5454477081332,16.315616607666,"12"
